1,-0.93413,-2.1105,-0.63982,-2.7745,0.34885,0.78363,-0.69463,-1.0771,2.6926,0.043671,0.68861,0.041015,-0.1535,-2.2729,-0.14805,-0.33931,-1.1733,-1.3426
1,4.7258,-1.0235,0.51813,-0.71871,-0.28486,1.5328,-0.91614,0.3886,-1.158,1.5425,1.4144,-0.30358,1.6678,0.10073,-1.4001,1.55,-0.34474,0.82075
1,-0.14986,2.028,-0.16061,-0.36499,0.34394,-2.1387,-0.86382,-0.13949,-0.64505,-0.28468,0.46015,-0.36402,0.47322,-0.88089,-0.58723,1.4064,-0.54268,0.60612
1,-2.3772,1.7181,0.016053,1.0437,0.71534,0.14343,1.2027,1.8392,-1.0653,0.94325,-0.66726,0.082296,-0.11962,-0.24696,-1.422,-0.60105,0.95842,-0.34315
1,1.1863,0.84528,0.53432,0.36859,-0.75635,0.058066,-0.73473,0.33521,-0.089449,0.8113,1.5333,-0.47236,-0.020841,0.73428,-1.1144,-0.20889,0.68437,0.26043
1,-4.6071,1.006,0.75175,1.6216,0.081969,-0.27145,1.0283,1.3047,-0.13077,1.2021,0.13645,0.0033922,0.48366,1.2283,0.060112,-0.49581,0.33142,-0.31208
1,-1.0937,-0.14131,-0.1516,-0.2062,0.1741,-2.1638,-0.099102,-0.19644,0.93042,1.3443,-0.24633,-0.97646,-1.5257,-0.24838,-0.14067,0.27401,-0.33307,-1.6765
1,4.8123,-4.4674,-0.061569,0.94964,0.062754,-0.4398,0.95508,-1.1912,1.7465,0.90699,0.60118,0.60503,-0.060221,2.0259,-0.014085,0.74983,0.93781,0.93442
1,1.488,-0.59542,0.055279,-0.060154,-1.0477,1.0391,-1.0957,0.44978,1.2769,-0.90221,1.459,-1.5273,1.4621,-1.0266,-0.097065,-0.74687,1.2364,-0.96532
1,7.8957,-8.6623,-2.1364,-0.49188,-1.4555,0.69512,0.25726,-0.18592,-2.2485,0.3715,0.91896,1.9271,2.667,0.10318,0.044753,-2.0675,0.42306,0.9662
1,-0.98353,-1.8081,0.14401,-0.23327,1.4103,1.7531,0.40055,0.60441,0.73002,1.2804,0.095152,0.91292,0.13935,-0.18951,-1.5512,-0.27392,-0.9332,-0.78224
1,6.0068,-3.9224,0.37503,0.053589,-0.03734,-0.71036,-0.39177,0.67227,0.3358,-1.5057,-0.2732,0.51051,-0.20684,1.261,-1.1952,-1.3905,0.60362,-0.10259
1,0.86147,-0.3662,-0.51077,0.41995,0.56154,-1.2285,-0.29158,-1.3999,1.6456,0.48647,0.29235,-0.46383,-0.38005,-1.2412,-0.78449,1.4584,-1.1723,0.7732
1,1.6835,-1.0029,-1.6236,-0.07487,-0.28128,-0.28869,2.2488,0.03304,-0.7215,-0.83242,-0.60816,-0.50274,-0.90603,1.3656,-1.2593,-1.2097,-0.70635,-1.9361
1,0.7693,0.83057,0.23015,0.13337,-1.0704,2.3268,-0.7044,-1.7277,1.0628,0.10012,0.015146,0.36261,1.1078,-0.15296,0.080944,0.68034,-0.13657,-1.3063
1,-4.1774,5.9938,0.085103,0.1535,0.60541,0.15985,0.93259,0.14211,0.45,-0.35821,-2.076,-0.11668,2.2762,1.1745,-2.2586,0.30067,0.21824,-0.35564
1,-1.9754,-0.63794,-0.94257,0.45906,1.4338,0.41736,1.0583,0.7398,-1.1547,0.47319,0.631,-0.70973,-0.64154,0.38777,0.21705,-0.80101,-0.37155,1.9304
1,-4.8188,2.3997,-0.49037,0.67635,-1.1103,-0.4493,0.78041,0.55117,0.68857,-0.66226,-1.4927,-0.81879,0.54167,-0.6041,-0.019204,0.37413,0.71211,1.3219
1,-7.4613,5.2518,-2.1472,1.0176,-0.56879,-1.6955,-0.44112,0.18622,-0.47475,-1.6599,-0.51921,-0.87353,-0.2639,0.44686,0.56819,1.0513,-0.9456,-0.35158
1,3.6559,-2.1448,-0.93022,-0.57011,0.046269,0.38855,0.43358,0.68305,1.2538,-1.2454,0.0036431,1.2734,0.49357,2.2262,-0.78502,0.9404,0.042987,1.0243
1,8.1068,-8.9714,-1.6125,-1.0404,1.767,-0.0019532,0.86061,-0.034943,1.3078,1.285,0.23745,0.23552,-0.16561,0.29067,-1.9952,0.72977,-1.0102,1.4476
1,0.032312,2.0008,0.44052,1.6857,1.494,0.32366,-0.9086,0.38409,-0.32061,-1.9597,-0.75267,-0.72446,-1.8213,0.24814,1.7969,-0.59467,0.54508,-1.7294
1,3.5929,-1.9492,-0.43403,2.2395,-1.0948,-1.7929,-0.45167,-0.60109,0.56185,-0.61635,-1.4341,-0.023352,1.3333,-0.22533,0.78983,-1.2304,-1.7108,0.21489
1,4.2715,-5.1517,-0.8196,0.077798,-0.11583,-2.1121,-1.6328,0.70207,1.0026,-0.15278,-0.067854,-1.9216,0.98771,1.0436,0.016621,-0.38089,-2.2524,-0.5183
1,3.1365,-1.4251,0.020975,0.45209,-1.1168,-1.2403,-0.096975,-0.49175,1.1652,0.78047,1.7294,0.32216,0.59593,0.67027,-0.38656,1.5542,0.5813,-1.4982
1,-3.6186,6.7815,1.3056,-0.90095,-0.08536,0.78045,0.674,0.86092,1.255,0.46931,0.71184,0.19027,0.91472,-1.1607,-0.49294,-0.376,0.14476,-1.139
1,7.0535,-3.8964,0.86511,0.51528,-2.1961,-0.37176,-0.52571,-0.13079,0.87943,1.2206,1.2157,1.5844,-0.59183,-1.1825,-0.39077,-1.5017,-0.7381,0.62173
1,5.011,-8.2416,0.41906,0.24002,0.19188,-0.12141,-0.61805,-0.50901,-1.0363,0.2038,1.2239,1.1591,-0.32057,-0.30016,-0.51472,-0.14527,0.39435,-0.15008
1,1.9209,1.3999,1.7301,0.43275,-1.8611,-0.99617,1.0035,-0.034553,-0.52126,1.3491,1.069,0.18677,0.75942,0.58623,0.71929,1.7182,-0.20851,-1.1622
1,1.3697,-1.6055,-0.12465,-1.4714,2.0574,1.3118,1.3668,-0.94245,-1.2552,-2.6279,0.60282,-1.1645,-1.6684,0.84278,0.25281,-1.1962,0.92873,-1.4712
1,1.5276,1.6555,-1.4479,-0.14423,1.6819,0.68622,-0.090007,0.43317,-1.0005,0.3705,-0.23575,1.2566,-0.80283,-0.95942,-0.40869,0.10099,-0.77505,-0.30046
1,-1.5704,2.1062,0.52608,1.6263,-2.4112,1.6477,-2.6871,-0.084754,-1.0716,-0.25339,0.57726,0.061243,0.3939,-1.3668,0.82603,0.96848,-0.38301,-0.39922
1,4.2178,-6.254,-1.1933,0.42375,-1.1092,0.26368,-1.0788,1.2236,0.18888,0.0062024,-0.24655,0.058993,-0.91204,-2.1084,-2.3195,1.5521,0.78647,0.40749
1,3.5532,-2.7644,0.61132,-2.114,-0.62726,0.36217,0.42106,1.3135,-0.059692,-1.7522,1.2199,-0.78735,-0.020108,-1.3831,0.95234,-0.52704,0.45226,-3.163
1,1.7171,-3.7121,0.24047,0.082808,-0.71974,0.094194,-0.21451,-1.6015,0.55863,-1.0092,-0.13743,-0.92359,0.4047,-0.93239,1.8355,1.3341,1.0558,0.66064
1,4.2001,0.85905,-0.58175,-0.21246,-0.54077,-0.041044,0.92645,-0.23586,0.69143,-0.19214,0.46292,-0.62005,0.16055,-2.1351,0.29611,-0.74178,-0.36579,0.94754
1,0.65217,-0.319,-0.31443,-1.8796,0.48173,-0.51631,-1.1612,-0.15005,0.79189,1.6386,-0.97357,0.41222,-1.6962,-0.24867,-0.0085784,0.89715,-0.60702,-0.82128
1,2.9693,-7.2366,-1.214,0.86902,0.44569,1.2726,1.0301,0.7891,-2.0281,-0.507,-0.61637,-0.37294,0.2215,1.0979,1.7133,-1.7684,0.39649,2.0815
1,5.5555,-1.4496,0.14637,1.2855,0.36389,-1.5886,-0.62138,-0.72609,-1.7836,-0.4365,-0.3805,0.23626,0.5531,0.86747,-0.32074,-0.38224,0.29743,1.1069
1,3.3444,-0.60109,0.55092,3.3752,-1.6164,0.77045,-0.48087,0.53236,-0.65949,-0.64598,0.47256,-0.90588,0.24069,-0.6244,-1.9919,-0.78481,-1.6562,-0.58845
1,5.0406,-6.213,1.6069,-2.4899,-0.0075084,-0.19783,-1.3946,0.79496,-1.1281,0.4641,-0.3602,2.1164,-0.73512,0.089027,-1.005,-0.4628,1.0085,0.54247
1,1.393,-4.2586,-0.7864,0.68915,-0.94739,-0.83431,1.1353,0.016379,-1.0287,1.0567,-0.87301,0.037626,-0.18443,-0.92632,-0.45006,0.29444,0.49318,1.1625
1,0.056243,2.085,-0.82011,-0.36467,-0.88657,0.2426,-0.87057,-0.23621,0.52526,-1.3871,-0.6586,0.001931,0.22178,1.0867,1.2752,-1.5203,1.3767,1.5226
1,1.2762,1.1331,-0.2563,0.5951,0.5482,0.11468,2.0421,-0.98566,0.32636,0.10452,0.1558,-0.27645,2.1272,1.9728,0.56276,2.1339,-1.5656,-0.18341
1,1.5774,-1.8075,0.63927,-0.4974,-0.0079457,-0.85745,-0.16518,-0.14017,-2.3081,-2.4634,1.6057,-0.80491,-1.4721,0.68984,0.50785,0.61735,1.9788,-1.1541
1,-1.851,1.7482,0.39219,-0.27856,1.0217,-0.42414,1.1049,-0.30623,-0.77395,-0.027017,1.4779,0.70555,0.95785,0.023227,1.4152,0.28154,-0.053446,-0.5424
1,1.9715,0.16568,-0.85939,-1.1273,1.6646,0.11449,-1.4084,-0.077257,-0.82505,-0.05463,0.43615,0.995,-0.70949,0.36027,-0.79138,0.47482,-0.11681,0.92015
1,0.7145,2.8102,-0.89812,-1.1263,0.11922,-1.3251,-0.73812,-0.25711,0.83727,0.30196,-0.19168,-0.32661,-0.0089327,-0.32804,-0.084855,0.64024,-0.72033,-0.91535
1,-4.4017,4.5743,0.49821,0.89007,0.29187,-1.7274,-1.3209,-1.0515,1.0266,-0.65284,-0.31964,0.53733,0.49314,-0.014221,-0.0086779,0.96615,-0.28574,-0.7363
1,7.4165,-4.4891,-0.17206,-2.8418,-0.82651,1.6489,-0.48813,0.31583,0.067866,0.44337,-1.257,-0.41627,0.11079,0.62088,0.93953,0.15028,0.48815,1.0985
1,4.2764,-5.8654,0.67433,-0.74873,-0.5058,-2.0368,1.7572,0.26213,1.0458,0.98454,1.2612,1.2516,-0.25617,-0.57516,0.52779,0.66206,-1.2337,-1.4314
1,-3.1356,2.5131,0.71204,-1.0566,0.77128,-1.1523,1.1881,-0.78526,1.1752,2.2619,-1.377,2.2256,1.0028,-1.7309,0.63003,-0.32385,-1.3673,0.89809
1,1.8183,1.7219,-0.89922,-1.4201,0.17146,-0.38257,0.9038,0.41895,0.24879,-0.91198,0.17554,0.99985,2.6633,1.1643,1.5408,-0.98309,-0.9414,0.32993
1,0.074419,1.5089,1.758,-0.24414,-0.35292,-0.092815,1.2645,-1.343,-0.77661,0.95498,0.81668,0.13714,-0.8272,0.80711,0.13925,-0.19006,0.17038,-2.2369
1,2.5999,0.56721,1.2121,0.12348,-0.22038,0.15347,0.48291,-0.80388,1.6452,-0.15393,1.43,-0.61369,-0.24336,0.30788,-0.2882,-0.83484,2.1386,-0.28047
1,-3.9278,4.7353,-0.12847,-0.82193,-0.14713,-0.92407,-0.79945,1.0718,1.6797,1.4916,-1.1985,-0.95524,0.27311,-1.381,-1.386,-0.028245,-2.3979,2.004
1,-0.80627,1.8675,-1.0929,-0.83012,-0.354,0.44428,0.44942,0.36552,0.19011,2.0124,-0.50451,-0.37796,-1.088,1.7301,-0.056282,-0.35457,-0.38074,0.24268
1,-1.9897,2.045,0.92414,1.626,0.74846,-0.56951,1.7564,-0.233,0.38785,0.46765,0.92149,0.60696,0.95053,-0.086721,-1.2508,0.66702,1.3847,-1.4591
1,-1.0943,3.2728,-1.7657,-1.3581,0.13967,-0.65028,0.82908,-0.57728,-0.1618,-1.1757,0.22722,-1.92,-1.6062,-0.89374,0.36994,-0.94426,-0.36095,1.0079
1,-4.6047,1.4299,-2.3311,0.10292,1.0197,0.41716,-0.64349,1.0452,0.005647,-0.36763,0.47019,-0.50079,0.64488,-0.98594,0.52334,0.73313,0.55284,-0.15322
1,1.9153,2.2061,-0.56402,-0.95011,0.93648,-0.65146,-0.046717,-2.7848,-0.72615,-1.6756,-0.67595,0.00015424,-0.51028,-0.33748,-0.28388,-1.1469,-1.1682,1.6716
1,-0.80778,1.8026,-0.43085,0.54831,-1.2607,-0.61291,-0.3836,-0.11354,1.0791,-1.8195,0.53046,0.30074,0.64177,-0.33354,-0.47674,-0.62033,0.93283,0.92667
1,-1.9834,1.5801,0.5717,-0.83719,-1.1648,0.3983,0.058634,0.80097,0.022645,-0.56362,-0.77677,0.39275,1.4425,1.5025,0.3013,1.7025,-1.86,-0.89415
1,-1.9648,2.4182,0.3566,0.46875,-1.202,-0.24809,0.24913,-1.0949,-0.43931,-0.808,-1.3657,-0.61306,-0.3899,-0.73174,-0.59111,-0.51033,-0.57918,1.1176
1,-0.5586,0.68885,-0.25573,-0.80639,-0.61176,-0.27961,0.036383,-0.84586,-0.99421,-0.74819,-0.20722,-0.41443,0.70086,0.89922,0.13217,1.3045,-0.29212,1.7277
1,-3.9659,8.0748,-0.35207,1.7238,-1.136,0.13531,-1.2387,-2.7247,-1.4266,0.37272,-0.13456,1.1518,-1.2736,1.2586,0.9136,0.18087,-1.6401,1.1676
1,1.1344,1.6372,1.0854,-0.52082,-0.71665,0.17866,-0.9115,-0.2634,-0.86917,0.68838,0.31189,-0.35179,-0.068003,1.3236,0.71271,-1.6981,2.4762,-2.3253
1,-0.57912,0.1253,0.90634,1.495,0.85734,0.81223,-0.45332,0.32589,0.78436,-0.1542,1.899,-0.54576,-0.45522,-1.058,1.9571,-1.0859,0.15722,0.4947
1,-6.9021,6.8136,-1.1066,1.0655,-0.32999,0.31146,1.4846,-0.91837,-0.52818,0.86285,-0.69076,0.28109,-0.5657,-1.0043,0.47043,0.070037,-2.4382,-0.31318
1,-0.843,-0.06848,0.11493,-0.93392,-0.07773,1.5873,0.029534,-1.8331,-0.98648,-0.2482,-1.1277,0.84218,-1.0211,-2.8541,-0.092425,-1.2049,-0.13301,-0.099019
1,-1.8334,2.758,0.38378,0.57714,1.9615,-0.35796,-1.0846,-1.255,-0.2463,-0.89489,-0.017745,-1.2954,-1.5609,-0.85075,-0.95477,-0.11486,1.078,-0.26929
1,0.46064,0.61997,-0.30755,-0.076311,0.52402,0.77763,-1.1352,0.17926,-0.20854,-0.47396,-1.6729,-1.3853,-0.16845,-1.4285,0.58076,-0.10349,-0.33344,0.22557
1,1.7819,-1.3748,-0.15679,1.9421,-0.61839,0.89942,-1.3635,-0.24065,-0.59375,0.6932,0.94663,-0.75131,-0.65602,1.3354,0.047164,0.87972,-0.69565,1.7219
1,-0.032095,0.84905,0.59385,-0.50736,-0.6712,0.70149,0.8651,0.42014,-1.3195,-0.29642,0.30749,0.63001,-0.79825,0.69084,1.1882,-0.020197,-0.049655,0.53766
1,0.97187,0.82195,-1.1614,-0.72248,-0.59703,-1.5022,-0.27282,-0.066277,-0.39655,0.12724,-0.5366,0.89191,-1.3027,-0.58232,-0.57848,1.3469,-1.1011,-1.012
1,-5.0545,7.415,1.2072,0.18089,-0.60389,0.6515,0.86253,0.755,-0.6187,-0.065237,-0.31634,-0.45092,-0.19875,0.52948,-0.38288,-1.1917,-1.4282,1.9098
1,-3.0315,6.4251,0.92325,-0.0033193,-1.2656,0.49893,-1.9412,0.64662,0.39224,0.3053,-0.62213,0.92033,1.6075,1.2869,0.42421,1.9365,0.66549,-0.29472
1,-0.45709,-2.1351,-0.22791,-0.34761,-0.93161,0.031891,0.97304,-0.54999,-1.4148,1.4039,0.47372,-0.70578,-0.9306,0.9182,1.6158,0.44841,2.0627,-1.3268
1,2.2026,0.79725,0.69351,-1.1573,1.3217,-1.2465,-1.1213,-1.5108,-0.016362,-0.8222,-0.49371,-0.2642,-0.24191,-0.18317,-1.2339,0.37242,-1.607,-0.44479
1,-1.0436,2.738,0.0091378,1.2366,0.68795,-0.035002,-1.2284,0.21666,0.3505,0.72036,1.3318,1.1688,-1.0053,1.1685,0.20134,0.1199,-0.45937,0.1497
1,-3.9708,4.413,-0.23514,-1.1162,0.33286,-0.32789,-2.1634,0.22726,-0.70511,-0.72628,-1.417,-0.3562,0.14571,0.39693,-0.7393,1.5459,-0.87224,-1.1513
1,-2.8688,2.4568,0.85935,0.93279,-1.0566,-1.2471,0.45231,-2.0908,0.28458,0.44329,0.11517,-0.25851,0.12854,0.03909,-0.069672,0.9678,1.6147,-0.24781
1,0.81887,0.15931,1.4874,0.94079,-0.26279,-1.281,-0.42894,-1.3384,1.505,0.63529,-0.58884,0.73735,0.59189,-0.25016,0.47979,-2.1642,0.79329,-0.40278
1,7.5641,-5.8673,-0.21317,-1.0819,1.0607,-0.098837,-0.87005,-0.90687,-0.69559,0.66792,-0.55902,-1.0094,-1.1533,1.0797,-0.60591,0.42455,0.75704,-0.8607
1,3.4451,-2.9642,1.297,-1.6749,0.11264,-0.081733,-0.9423,-1.4527,0.34397,0.00068182,0.71232,-0.31067,0.13325,-1.9048,-0.83014,-1.2215,1.4477,1.0562
1,-0.38666,-2.8728,-0.66714,0.68048,0.41268,-0.57801,0.13581,1.439,-0.14227,2.7894,0.69075,0.4034,-0.16905,-0.13022,0.82017,0.46037,0.68013,-0.90762
1,-2.053,3.4011,0.99981,1.4989,-0.19767,-0.39804,-0.2011,-0.75204,-0.96389,-0.3402,0.14196,-1.3924,-0.84177,0.40436,-0.56863,-0.14185,0.26252,0.018203
1,-2.0427,1.5243,-0.071642,-0.77461,0.21526,-1.3132,-0.81949,0.62403,0.11397,-0.80656,-0.64668,0.1288,1.5173,-1.9502,-2.2617,-0.55947,0.085705,0.080523
1,2.3244,-0.9715,1.5215,0.39759,0.34561,0.40694,-1.2156,0.48698,-0.14729,-0.54485,0.58263,-0.20895,0.72306,-0.95689,-0.36436,-0.14517,0.11304,0.39329
1,-4.2636,5.4925,-0.53111,-0.88145,-2.0486,0.38198,0.5606,-0.077605,1.7613,-0.93393,1.5661,0.6045,-3.3519,-0.14295,1.0403,-0.98959,-1.1477,-1.0305
1,1.6235,-2.1373,-0.43821,-1.3386,-0.81081,0.55771,0.057712,-0.39859,-0.32668,-1.671,0.85328,0.17242,1.6543,0.55676,-1.1029,-0.41299,-0.63567,-1.3477
1,0.88251,2.0512,0.29479,1.2285,0.70768,-0.81861,1.3532,1.3918,-0.51592,0.82853,0.83803,0.4642,-1.5589,0.7025,-0.37326,0.70579,3.4071,1.2445
1,2.722,-2.0864,0.37307,-1.1344,-1.0813,-2.2405,0.24996,0.19015,-0.21228,0.011132,-1.0791,-0.60073,-0.083734,-1.0016,-0.38335,-0.36663,0.095944,-1.4864
1,2.4213,-0.38726,-0.88226,1.7454,-0.0028396,0.50162,-0.20085,-1.2358,-0.18532,0.56038,0.13659,0.050455,-0.49042,0.10793,-1.2746,0.69488,-0.14152,-0.8092
1,1.8212,-3.3868,-0.19318,-1.6761,-0.41543,0.42224,1.1531,0.51838,-0.38973,-0.59757,-1.5007,-0.81581,-1.3531,-0.14621,-0.79245,-1.8683,1.9909,0.31762
1,1.0888,1.9018,0.93992,-0.020598,-0.59324,0.994,-1.1686,0.74726,-0.75045,-0.25526,1.0912,-0.74545,-0.78215,-0.86168,-0.50506,0.65216,-0.34736,0.10064
1,5.6396,-4.8484,-0.2395,-1.1124,-0.07882,-0.79588,-0.33188,0.61321,-0.20236,0.0087227,-1.9456,-1.0107,0.84498,0.35235,-0.73103,-1.3747,-1.1543,-1.393
1,0.57973,1.8698,-0.18497,1.1258,-0.34217,0.15203,1.3788,0.91511,2.3875,-0.35185,-0.68559,0.18514,0.96827,1.3757,-0.18339,-0.18675,-1.0812,-1.0753
